Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),"	24h Low (USD)",Adj Close,Volume
USD,8/25/2021,48960.78906,47727.25781,49202.87891,47163.61328,48960.78906,32646349931
USD,8/26/2021,46942.21875,49002.64063,49347.58203,46405.78125,46942.21875,32666549568
USD,8/27/2021,49058.66797,46894.55469,49112.78516,46394.28125,49058.66797,34511076995
USD,8/28/2021,48902.40234,49072.58594,49283.50391,48499.23828,48902.40234,28568103401
USD,8/29/2021,48829.83203,48911.25,49644.11328,47925.85547,48829.83203,25889650240
USD,8/30/2021,47054.98438,48834.85156,48925.60547,46950.27344,47054.98438,31847007016
USD,8/31/2021,47166.6875,47024.33984,48189.55078,46750.09375,47166.6875,34730363427
USD,9/1/2021,48847.02734,47099.77344,49111.08984,46562.4375,48847.02734,39139399125
USD,9/2/2021,49327.72266,48807.84766,50343.42188,48652.32031,49327.72266,39508070319
USD,9/3/2021,50025.375,49288.25,50982.27344,48386.08594,50025.375,43206179619
USD,9/4/2021,49944.625,50009.32422,50545.58203,49548.78125,49944.625,37471327794
USD,9/5/2021,51753.41016,49937.85938,51868.67969,49538.59766,51753.41016,30322676319
USD,9/6/2021,52633.53516,51769.00391,52700.94141,51053.67969,52633.53516,38884105426
USD,9/7/2021,46811.12891,52660.48047,52853.76563,43285.20703,46811.12891,65210059683
USD,9/8/2021,46091.39063,46827.76172,47334.05469,44561.39453,46091.39063,49007762488
USD,9/9/2021,46391.42188,45774.74219,47261.94922,45669.73828,46391.42188,38672657013
USD,9/10/2021,44883.91016,46396.66406,47031.74219,44344.48438,44883.91016,39154666597
USD,9/11/2021,45201.45703,44869.83984,45969.29297,44818.26563,45201.45703,34499835245
USD,9/12/2021,46063.26953,45206.62891,46364.87891,44790.46094,46063.26953,27881980161
USD,9/13/2021,44963.07422,46057.21484,46598.67969,43591.32031,44963.07422,40969943253
USD,9/14/2021,47092.49219,44960.05078,47218.125,44752.33203,47092.49219,38652152880
USD,9/15/2021,48176.34766,47098,48450.46875,46773.32813,48176.34766,30484496466
USD,9/16/2021,47783.35938,48158.90625,48486.82813,47079.55859,47783.35938,31764293754
USD,9/17/2021,47267.51953,47771.00391,48160.92188,46832.52344,47267.51953,28727713711
USD,9/18/2021,48278.36328,47273.52734,48791.78125,47087.28516,48278.36328,28575630451
USD,9/19/2021,47260.21875,48268.85547,48328.36719,46919.80469,47260.21875,26967722648
USD,9/20/2021,42843.80078,47261.40625,47328.19922,42598.91406,42843.80078,43909845642
USD,9/21/2021,40693.67578,43012.23438,43607.60938,39787.60938,40693.67578,48701090088
USD,9/22/2021,43574.50781,40677.95313,43978.62109,40625.63281,43574.50781,38139709246
USD,9/23/2021,44895.09766,43560.29688,44942.17578,43109.33984,44895.09766,34244064430
USD,9/24/2021,42839.75,44894.30078,45080.49219,40936.55859,42839.75,42839345714
USD,9/25/2021,42716.59375,42840.89063,42996.25781,41759.92188,42716.59375,31604717236
USD,9/26/2021,43208.53906,42721.62891,43919.30078,40848.46094,43208.53906,30661222077
USD,9/27/2021,42235.73047,43234.18359,44313.24609,42190.63281,42235.73047,30980029059
USD,9/28/2021,41034.54297,42200.89844,42775.14453,40931.66406,41034.54297,30214940550
USD,9/29/2021,41564.36328,41064.98438,42545.25781,40829.66797,41564.36328,30602359905
USD,9/30/2021,43790.89453,41551.26953,44092.60156,41444.58203,43790.89453,31141681925
USD,10/1/2021,48116.94141,43816.74219,48436.01172,43320.02344,48116.94141,42850641582
USD,10/2/2021,47711.48828,48137.46875,48282.0625,47465.49609,47711.48828,30614346492
USD,10/3/2021,48199.95313,47680.02734,49130.69141,47157.28906,48199.95313,26638115879
USD,10/4/2021,49112.90234,48208.90625,49456.77734,47045.00391,49112.90234,33383173002
USD,10/5/2021,51514.8125,49174.96094,51839.98438,49072.83984,51514.8125,35873904236
USD,10/6/2021,55361.44922,51486.66406,55568.46484,50488.19141,55361.44922,49034730168
USD,10/7/2021,53805.98438,55338.625,55338.625,53525.46875,53805.98438,36807860413
USD,10/8/2021,53967.84766,53802.14453,55922.98047,53688.05469,53967.84766,34800873924
USD,10/9/2021,54968.22266,53929.78125,55397.94531,53735.14453,54968.22266,32491211414
USD,10/10/2021,54771.57813,54952.82031,56401.30469,54264.25781,54771.57813,39527792364
USD,10/11/2021,57484.78906,54734.125,57793.03906,54519.76563,57484.78906,42637331698
USD,10/12/2021,56041.05859,57526.83203,57627.87891,54477.97266,56041.05859,41083758949
USD,10/13/2021,57401.09766,56038.25781,57688.66016,54370.97266,57401.09766,41684252783
USD,10/14/2021,57321.52344,57372.83203,58478.73438,56957.07422,57321.52344,36615791366
USD,10/15/2021,61593.94922,57345.90234,62757.12891,56868.14453,61593.94922,51780081801
USD,10/16/2021,60892.17969,61609.52734,62274.47656,60206.12109,60892.17969,34250964237
USD,10/17/2021,61553.61719,60887.65234,61645.52344,59164.46875,61553.61719,29032367511
USD,10/18/2021,62026.07813,61548.80469,62614.66016,60012.75781,62026.07813,38055562075
USD,10/19/2021,64261.99219,62043.16406,64434.53516,61622.93359,64261.99219,40471196346
USD,10/20/2021,65992.83594,64284.58594,66930.39063,63610.67578,65992.83594,40788955582
USD,10/21/2021,62210.17188,66002.23438,66600.54688,62117.41016,62210.17188,45908121370
USD,10/22/2021,60692.26563,62237.89063,63715.02344,60122.79688,60692.26563,38434082775
USD,10/23/2021,61393.61719,60694.62891,61743.87891,59826.52344,61393.61719,26882546034
USD,10/24/2021,60930.83594,61368.34375,61505.80469,59643.34375,60930.83594,27316183882
USD,10/25/2021,63039.82422,60893.92578,63729.32422,60691.80078,63039.82422,31064911614
USD,10/26/2021,60363.79297,63032.76172,63229.02734,59991.16016,60363.79297,34878965587
USD,10/27/2021,58482.38672,60352,61435.18359,58208.1875,58482.38672,43657076893
USD,10/28/2021,60622.13672,58470.73047,62128.63281,58206.91797,60622.13672,45257083247
USD,10/29/2021,62227.96484,60624.87109,62927.60938,60329.96484,62227.96484,36856881767
USD,10/30/2021,61888.83203,62239.36328,62330.14453,60918.38672,61888.83203,32157938616
USD,10/31/2021,61318.95703,61850.48828,62406.17188,60074.32813,61318.95703,32241199927
USD,11/1/2021,61004.40625,61320.44922,62419.00391,59695.18359,61004.40625,36150572843
USD,11/2/2021,63226.40234,60963.25391,64242.79297,60673.05469,63226.40234,37746665647
USD,11/3/2021,62970.04688,63254.33594,63516.9375,61184.23828,62970.04688,36124731509
USD,11/4/2021,61452.23047,62941.80469,63123.28906,60799.66406,61452.23047,32615846901
USD,11/5/2021,61125.67578,61460.07813,62541.46875,60844.60938,61125.67578,30605102446
USD,11/6/2021,61527.48047,61068.875,61590.68359,60163.78125,61527.48047,29094934221
USD,11/7/2021,63326.98828,61554.92188,63326.98828,61432.48828,63326.98828,24726754302
USD,11/8/2021,67566.82813,63344.06641,67673.74219,63344.06641,67566.82813,41125608330
USD,11/9/2021,66971.82813,67549.73438,68530.33594,66382.0625,66971.82813,42357991721
USD,11/10/2021,64995.23047,66953.33594,68789.625,63208.11328,64995.23047,48730828378
USD,11/11/2021,64949.96094,64978.89063,65579.01563,64180.48828,64949.96094,35880633236
USD,11/12/2021,64155.94141,64863.98047,65460.81641,62333.91406,64155.94141,36084893887
USD,11/13/2021,64469.52734,64158.12109,64915.67578,63303.73438,64469.52734,30474228777
USD,11/14/2021,65466.83984,64455.37109,65495.17969,63647.80859,65466.83984,25122092191
USD,11/15/2021,63557.87109,65521.28906,66281.57031,63548.14453,63557.87109,30558763548
USD,11/16/2021,60161.24609,63721.19531,63721.19531,59016.33594,60161.24609,46844335592
USD,11/17/2021,60368.01172,60139.62109,60823.60938,58515.41016,60368.01172,39178392930
USD,11/18/2021,56942.13672,60360.13672,60948.5,56550.79297,56942.13672,41388338699
USD,11/19/2021,58119.57813,56896.12891,58351.11328,55705.17969,58119.57813,38702407772
USD,11/20/2021,59697.19531,58115.08203,59859.87891,57469.72656,59697.19531,30624264863
USD,11/21/2021,58730.47656,59730.50781,60004.42578,58618.92969,58730.47656,26123447605
USD,11/22/2021,56289.28906,58706.84766,59266.35938,55679.83984,56289.28906,35036121783
USD,11/23/2021,57569.07422,56304.55469,57875.51563,55632.76172,57569.07422,37485803899
USD,11/24/2021,56280.42578,57565.85156,57803.06641,55964.22266,56280.42578,36635566789
USD,11/25/2021,57274.67969,57165.41797,59367.96875,57146.68359,57274.67969,34284016248
USD,11/26/2021,53569.76563,58960.28516,59183.48047,53569.76563,53569.76563,41810748221
USD,11/27/2021,54815.07813,53736.42969,55329.25781,53668.35547,54815.07813,30560857714
USD,11/28/2021,57248.45703,54813.02344,57393.84375,53576.73438,57248.45703,28116886357
USD,11/29/2021,57806.56641,57291.90625,58872.87891,56792.52734,57806.56641,32370840356
USD,11/30/2021,57005.42578,57830.11328,59113.40234,56057.28125,57005.42578,36708594618
USD,12/1/2021,57229.82813,56907.96484,59041.68359,56553.08203,57229.82813,36858195307
USD,12/2/2021,56477.81641,57217.37109,57349.23438,55895.13281,56477.81641,32379968686
USD,12/3/2021,53598.24609,56509.16406,57482.16797,52496.58594,53598.24609,39789134215
USD,12/4/2021,49200.70313,53727.87891,53904.67969,42874.61719,49200.70313,61385677469
USD,12/5/2021,49368.84766,49201.51953,49768.14844,47857.49609,49368.84766,37198201161
USD,12/6/2021,50582.625,49413.48047,50929.51953,47281.03516,50582.625,37707308001
USD,12/7/2021,50700.08594,50581.82813,51934.78125,50175.80859,50700.08594,33676814852
USD,12/8/2021,50504.79688,50667.64844,51171.375,48765.98828,50504.79688,28479699446
USD,12/9/2021,47672.12109,50450.08203,50797.16406,47358.35156,47672.12109,29603577251
USD,12/10/2021,47243.30469,47642.14453,50015.25391,47023.69922,47243.30469,30966005122
USD,12/11/2021,49362.50781,47264.63281,49458.21094,46942.34766,49362.50781,25775869261
USD,12/12/2021,50098.33594,49354.85547,50724.86719,48725.85156,50098.33594,21939223599
USD,12/13/2021,46737.48047,50114.74219,50205,45894.84766,46737.48047,32166727776
USD,12/14/2021,46612.63281,46709.82422,48431.39844,46424.49609,46612.63281,34638619079
USD,12/15/2021,48896.72266,48379.75391,49473.95703,46671.96484,48896.72266,36541828520
USD,12/16/2021,47665.42578,48900.46484,49425.57422,47529.87891,47665.42578,27268150947
USD,12/17/2021,46202.14453,47653.73047,48004.89453,45618.21484,46202.14453,32902725329
USD,12/18/2021,46848.77734,46219.25391,47313.82813,45598.44141,46848.77734,26098292690
USD,12/19/2021,46707.01563,46853.86719,48089.66406,46502.95313,46707.01563,25154053861
USD,12/20/2021,46880.27734,46707.0625,47401.71875,45579.80859,46880.27734,30961902129
USD,12/21/2021,48936.61328,46886.07813,49300.91797,46698.77344,48936.61328,27055803928
USD,12/22/2021,48628.51172,48937.09766,49544.79688,48450.94141,48628.51172,24447979559
USD,12/23/2021,50784.53906,48626.34375,51332.33984,48065.83594,50784.53906,28223878108
USD,12/24/2021,50822.19531,50806.05078,51814.02734,50514.49609,50822.19531,24367912228
USD,12/25/2021,50429.85938,50854.91797,51176.59766,50236.70703,50429.85938,19030650914
USD,12/26/2021,50809.51563,50428.69141,51196.37891,49623.10547,50809.51563,20964372926
USD,12/27/2021,50640.41797,50802.60938,51956.32813,50499.46875,50640.41797,24324345758
USD,12/28/2021,47588.85547,50679.85938,50679.85938,47414.21094,47588.85547,33430376883
USD,12/29/2021,46444.71094,47623.87109,48119.74219,46201.49609,46444.71094,30049226299
USD,12/30/2021,47178.125,46490.60547,47879.96484,46060.3125,47178.125,26686491018
USD,12/31/2021,46306.44531,47169.37109,48472.52734,45819.95313,46306.44531,36974172400
USD,1/1/2022,47686.8125,46311.74609,47827.3125,46288.48438,47686.8125,24582667004
USD,1/2/2022,47345.21875,47680.92578,47881.40625,46856.9375,47345.21875,27951569547
USD,1/3/2022,46458.11719,47343.54297,47510.72656,45835.96484,46458.11719,33071628362
USD,1/4/2022,45897.57422,46458.85156,47406.54688,45752.46484,45897.57422,42494677905
USD,1/5/2022,43569.00391,45899.35938,46929.04688,42798.22266,43569.00391,36851084859
USD,1/6/2022,43160.92969,43565.51172,43748.71875,42645.53906,43160.92969,30208048289
USD,1/7/2022,41557.90234,43153.57031,43153.57031,41077.44531,41557.90234,84196607520
USD,1/8/2022,41733.94141,41561.46484,42228.94141,40672.27734,41733.94141,28066355845
USD,1/9/2022,41911.60156,41734.72656,42663.94922,41338.16016,41911.60156,21294384372
USD,1/10/2022,41821.26172,41910.23047,42199.48438,39796.57031,41821.26172,32104232331
USD,1/11/2022,42735.85547,41819.50781,43001.15625,41407.75391,42735.85547,26327648900
USD,1/12/2022,43949.10156,42742.17969,44135.36719,42528.98828,43949.10156,33499938689
USD,1/13/2022,42591.57031,43946.74219,44278.42188,42447.04297,42591.57031,47691135082
USD,1/14/2022,43099.69922,42598.87109,43346.6875,41982.61719,43099.69922,23577403399
USD,1/15/2022,43177.39844,43101.89844,43724.67188,42669.03516,43177.39844,18371348298
USD,1/16/2022,43113.87891,43172.03906,43436.80859,42691.02344,43113.87891,17902097845
USD,1/17/2022,42250.55078,43118.12109,43179.39063,41680.32031,42250.55078,21690904261
USD,1/18/2022,42375.63281,42250.07422,42534.40234,41392.21484,42375.63281,22417209227
USD,1/19/2022,41744.32813,42374.03906,42478.30469,41242.91406,41744.32813,23091543258
USD,1/20/2022,40680.41797,41744.02734,43413.02344,40672.82422,40680.41797,20382033940
USD,1/21/2022,36457.31641,40699.60547,41060.52734,35791.42578,36457.31641,43011992031
USD,1/22/2022,35030.25,36471.58984,36688.8125,34349.25,35030.25,39714385405
USD,1/23/2022,36276.80469,35047.35938,36433.3125,34784.96875,36276.80469,26017975951
USD,1/24/2022,36654.32813,36275.73438,37247.51953,33184.05859,36654.32813,41856658597
USD,1/25/2022,36954.00391,36654.80469,37444.57031,35779.42969,36954.00391,26428189594
USD,1/26/2022,36852.12109,36950.51563,38825.41016,36374.90625,36852.12109,31324598034
USD,1/27/2022,37138.23438,36841.87891,37148.32422,35629.28125,37138.23438,25041426629
USD,1/28/2022,37784.33203,37128.44531,37952.87891,36211.10938,37784.33203,22238830523
USD,1/29/2022,38138.17969,37780.71484,38576.26172,37406.47266,38138.17969,17194183075
USD,1/30/2022,37917.60156,38151.91797,38266.33984,37437.71094,37917.60156,14643548444
USD,1/31/2022,38483.125,37920.28125,38647.26172,36733.57422,38483.125,20734730465
USD,2/1/2022,38743.27344,38481.76563,39115.13281,38113.66406,38743.27344,20288500328
USD,2/2/2022,36952.98438,38743.71484,38834.61719,36832.73047,36952.98438,19155189416
USD,2/3/2022,37154.60156,36944.80469,37154.60156,36375.53906,37154.60156,18591534769
USD,2/4/2022,41500.875,37149.26563,41527.78516,37093.62891,41500.875,29412210792
USD,2/5/2022,41441.16406,41501.48047,41847.16406,41038.09766,41441.16406,19652846215
USD,2/6/2022,42412.43359,41441.12109,42500.78516,41244.90625,42412.43359,16142097334
USD,2/7/2022,43840.28516,42406.78125,44401.86328,41748.15625,43840.28516,28641855926
USD,2/8/2022,44118.44531,43854.65234,45293.86719,42807.83594,44118.44531,33079398868
USD,2/9/2022,44338.79688,44096.70313,44727.80078,43232.96875,44338.79688,23245887300
USD,2/10/2022,43565.11328,44347.80078,45661.17188,43402.80859,43565.11328,32142048537
USD,2/11/2022,42407.9375,43571.12891,43810.83203,42114.53906,42407.9375,26954925781
USD,2/12/2022,42244.46875,42412.30078,42992.55078,41852.57422,42244.46875,18152390304
USD,2/13/2022,42197.51563,42236.56641,42693.05469,41950.94141,42197.51563,14741589015
USD,2/14/2022,42586.91797,42157.39844,42775.77734,41681.95703,42586.91797,20827783012
USD,2/15/2022,44575.20313,42586.46484,44667.21875,42491.03516,44575.20313,22721659051
USD,2/16/2022,43961.85938,44578.27734,44578.27734,43456.69141,43961.85938,19792547657
USD,2/17/2022,40538.01172,43937.07031,44132.97266,40249.37109,40538.01172,26246662813
USD,2/18/2022,40030.97656,40552.13281,40929.15234,39637.61719,40030.97656,23310007704
USD,2/19/2022,40122.15625,40026.02344,40418.87891,39713.05859,40122.15625,13736557863
USD,2/20/2022,38431.37891,40118.10156,40119.89063,38112.8125,38431.37891,18340576452
USD,2/21/2022,37075.28125,38423.21094,39394.4375,36950.47656,37075.28125,29280402798
USD,2/22/2022,38286.02734,37068.76953,38359.85547,36488.93359,38286.02734,25493150450
USD,2/23/2022,37296.57031,38285.28125,39122.39453,37201.81641,37296.57031,21849073843
USD,2/24/2022,38332.60938,37278.56641,38968.83984,34459.21875,38332.60938,46383802093
USD,2/25/2022,39214.21875,38333.74609,39630.32422,38111.34375,39214.21875,26545599159
USD,2/26/2022,39105.14844,39213.08203,40005.34766,38702.53516,39105.14844,17467554129
USD,2/27/2022,37709.78516,39098.69922,39778.94141,37268.97656,37709.78516,23450127612
USD,2/28/2022,43193.23438,37706,43760.45703,37518.21484,43193.23438,35690014104
USD,3/1/2022,44354.63672,43194.50391,44793.60156,42952.58594,44354.63672,32479047645
USD,3/2/2022,43924.11719,44357.61719,45077.57813,43432.85156,43924.11719,29183112630
USD,3/3/2022,42451.78906,43925.19531,44021.57813,41914.75,42451.78906,24967782593
USD,3/4/2022,39137.60547,42458.14063,42479.61328,38805.84766,39137.60547,28516271427
USD,3/5/2022,39400.58594,39148.44922,39566.33594,38777.03516,39400.58594,16975917450
USD,3/6/2022,38419.98438,39404.19922,39640.17578,38211.64844,38419.98438,19745229902
USD,3/7/2022,38062.03906,38429.30469,39430.22656,37260.20313,38062.03906,28546143503
USD,3/8/2022,38737.26953,38059.90234,39304.44141,37957.38672,38737.26953,25776583476
USD,3/9/2022,41982.92578,38742.81641,42465.67188,38706.09375,41982.92578,32284121034
USD,3/10/2022,39437.46094,41974.07031,42004.72656,38832.94141,39437.46094,31078064711
USD,3/11/2022,38794.97266,39439.96875,40081.67969,38347.43359,38794.97266,26364890465
USD,3/12/2022,38904.01172,38794.46484,39308.59766,38772.53516,38904.01172,14616450657
USD,3/13/2022,37849.66406,38884.72656,39209.35156,37728.14453,37849.66406,17300745310
USD,3/14/2022,39666.75391,37846.31641,39742.5,37680.73438,39666.75391,24322159070
USD,3/15/2022,39338.78516,39664.25,39794.62891,38310.21094,39338.78516,23934000868
USD,3/16/2022,41143.92969,39335.57031,41465.45313,39022.34766,41143.92969,39616916192
USD,3/17/2022,40951.37891,41140.84375,41287.53516,40662.87109,40951.37891,22009601093
USD,3/18/2022,41801.15625,40944.83984,42195.74609,40302.39844,41801.15625,34421564942
USD,3/19/2022,42190.65234,41794.64844,42316.55469,41602.66797,42190.65234,19664853187
USD,3/20/2022,41247.82422,42191.40625,42241.16406,41004.75781,41247.82422,20127946682
USD,3/21/2022,41077.99609,41246.13281,41454.41016,40668.04297,41077.99609,24615543271
USD,3/22/2022,42358.80859,41074.10547,43124.70703,40948.28125,42358.80859,32004652376
USD,3/23/2022,42892.95703,42364.37891,42893.50781,41877.50781,42892.95703,25242943069
